ID,y_trust,c_age,c_male,c_education,c_income,x_threat
11283,9,43,1,8,3,0
11288,7,39,1,4,2,0
11293,5,51,0,6,0,0
11295,7,24,1,4,1,0
11300,5,49,1,4,2,0
11309,7,57,1,6,3,0
11310,7,51,0,6,0,0
11313,6,20,1,1,1,0
11327,5,40,1,10,3,0
11328,8,39,0,10,0,0
11344,5,52,0,4,2,0
11354,5,58,1,9,3,0
11355,6,57,0,5,0,0
11358,7,54,1,10,3,0
11359,5,53,0,10,3,0
11361,8,77,0,4,2,0
11363,9,55,0,6,3,0
11368,4,22,1,4,1,0
11370,10,63,0,2,0,0
11380,5,47,1,4,3,0
11386,10,46,1,9,3,0
11389,3,35,0,10,3,1
11402,8,41,0,4,0,0
11404,7,48,1,4,3,0
11409,8,42,1,10,3,0
11410,6,41,0,4,0,0
11413,7,37,1,7,3,0
11414,7,37,0,4,1,0
11420,5,37,1,7,3,0
11425,8,53,0,4,3,0
11436,7,53,0,4,1,0
11439,7,42,0,10,1,1
11440,6,41,1,10,3,0
11442,7,58,0,7,1,0
11451,8,31,1,10,3,0
11452,5,31,0,4,0,0
11463,9,71,1,6,0,0
11464,8,60,0,10,1,0
11465,2,24,0,6,0,0
11480,7,42,1,6,3,0
11481,8,36,0,4,1,0
11486,8,62,0,4,1,0
11489,2,26,1,4,1,0
11491,6,46,0,10,3,0
11504,5,42,1,7,3,0
11523,4,51,0,0,0,0
11526,8,43,1,9,3,0
11535,5,37,0,7,2,0
11538,7,41,1,4,2,0
11548,9,46,1,9,3,0
11549,6,40,0,10,1,0
11553,7,62,1,8,1,0
11554,8,50,0,1,0,0
11556,4,20,1,1,0,1
11558,8,52,0,7,2,0
11567,3,58,1,0,1,0
11568,7,40,1,1,2,0
11572,7,44,1,4,1,0
11581,8,46,1,4,2,0
11589,6,50,1,8,3,0
11590,10,49,0,4,1,0
11597,5,43,0,4,0,0
11598,6,16,0,1,0,0
11602,5,70,1,10,3,0
11604,8,27,0,10,1,0
11610,7,61,1,4,3,0
11611,5,54,0,1,1,0
11618,6,41,1,10,3,0
11628,8,52,0,4,1,0
11640,7,48,1,4,3,0
11644,5,42,1,6,3,0
11655,7,50,0,4,0,0
11656,5,20,0,0,1,0
11657,5,17,1,0,0,0
11664,8,58,1,1,1,0
11676,8,50,1,4,3,0
11680,4,45,1,7,3,0
11681,5,43,0,4,1,0
11682,6,17,1,0,0,1
11683,9,15,0,0,0,0
11695,7,48,0,4,0,0
11698,0,28,1,9,2,0
11723,5,40,1,8,3,0
11735,7,43,1,4,2,0
11736,9,37,0,4,0,0
11763,8,64,0,1,0,0
11764,8,60,1,4,3,0
11765,3,57,1,1,2,0
11771,8,34,0,6,0,1
11772,7,33,1,7,1,0
11776,10,53,0,2,1,0
11785,8,44,0,5,0,0
11814,7,39,0,4,0,1
11815,5,39,1,7,3,0
11839,9,61,1,4,3,0
11840,10,59,0,1,0,0
11844,9,61,0,5,1,0
11858,3,60,0,1,0,0
11860,6,51,0,8,1,0
11863,4,23,1,4,1,0
11871,8,58,0,1,0,0
11879,6,53,0,4,1,0
11895,7,39,0,4,2,0
11898,6,46,1,10,3,0
11906,5,45,1,7,3,0
11917,7,49,0,4,2,0
11918,7,50,1,8,3,0
11941,6,59,1,4,2,0
11942,7,57,0,4,2,0
11943,6,50,1,10,3,0
11944,4,46,0,2,1,0
11950,7,44,1,10,3,1
11951,10,41,0,4,0,0
11959,0,46,0,2,0,0
11961,8,17,1,1,0,1
11969,7,63,1,4,1,0
11970,6,40,1,4,2,0
11971,7,39,0,4,0,0
11994,10,69,0,2,0,0
11996,8,44,1,7,2,0
11997,7,39,0,4,0,0
12000,7,22,1,6,0,0
12015,5,44,0,1,1,0
12022,5,56,0,7,2,0
12023,4,54,1,7,3,0
12026,7,49,0,7,1,0
12028,7,20,1,6,2,0
12029,6,18,1,1,0,1
12030,6,15,0,0,0,0
12031,2,54,1,7,2,1
12032,6,52,0,4,1,0
12034,7,46,1,10,3,0
12035,8,45,0,10,1,0
12044,10,48,0,1,0,0
12055,5,35,1,7,2,0
12060,8,58,0,6,3,0
12061,8,56,1,10,1,0
12063,7,21,1,4,1,0
12064,3,18,1,1,0,1
12067,9,37,0,3,2,0
12069,4,56,0,4,0,0
12070,7,23,0,4,1,0
12080,4,20,1,1,0,0
12083,8,19,1,1,0,0
12084,5,16,1,0,0,0
12103,8,55,0,4,0,0
12110,10,37,0,4,0,0
12120,8,38,0,8,1,1
12125,7,42,0,4,2,0
12129,5,69,0,4,0,0
12131,8,51,0,9,0,0
12142,4,39,0,4,0,1
12144,8,41,0,9,1,1
12145,7,43,1,7,3,0
12154,8,37,1,10,3,0
12155,5,34,0,10,0,0
12164,10,64,0,2,2,0
12180,8,50,1,1,1,0
12185,4,16,0,0,0,0
12187,8,38,0,2,0,0
12190,8,52,1,10,2,0
12193,4,44,1,4,2,0
12200,7,64,1,10,3,0
12201,8,59,0,10,0,0
12220,10,54,0,4,2,0
12225,8,35,1,4,1,0
12229,5,53,0,4,1,0
12235,8,49,0,10,0,0
12236,7,47,1,7,3,0
12259,7,45,1,8,2,0
12260,7,45,0,1,1,0
12261,8,64,1,8,0,0
12277,6,18,1,1,0,0
12295,7,56,1,7,2,0
12303,7,42,1,7,3,0
12305,7,59,0,1,1,0
12306,8,38,0,5,1,0
12317,9,45,1,10,3,0
12323,8,53,0,4,1,0
12326,7,21,0,4,1,0
12331,8,62,1,2,3,0
12341,5,38,0,4,1,0
12359,0,61,1,1,0,0
12365,7,47,0,4,2,0
12367,8,59,1,4,3,0
12368,10,70,0,2,0,0
12384,7,40,1,9,3,0
12390,7,53,0,6,0,0
12402,7,40,1,4,3,0
12403,5,29,0,4,0,0
12405,7,36,0,2,0,0
12406,1,16,0,1,0,0
12409,6,55,1,4,2,0
12410,7,41,0,9,1,0
12411,8,56,1,7,1,0
12413,7,48,0,10,3,0
12414,8,48,1,10,0,0
12419,9,21,0,6,0,0
12438,7,43,0,4,1,0
12440,10,14,0,0,0,0
12442,8,45,1,8,3,0
12463,9,63,1,1,1,0
12468,7,63,1,7,3,0
12469,8,59,0,4,0,0
12476,6,50,1,10,1,0
12477,8,48,0,9,1,1
12486,6,42,0,4,1,0
12516,4,31,1,4,2,0
12521,2,47,1,4,1,0
12522,2,42,0,4,0,0
12523,5,17,1,0,0,0
12536,5,57,0,7,1,0
12537,7,54,1,4,3,0
12538,6,32,1,9,3,0
12541,7,33,1,9,3,0
12542,8,28,0,6,1,0
12545,7,63,1,8,3,0
12547,7,45,1,7,3,0
12568,8,39,1,7,3,1
12578,5,54,1,4,3,1
12579,5,51,0,4,0,0
12580,5,23,1,6,0,0
12581,0,20,1,4,0,1
12596,9,66,1,4,0,0
12598,9,38,1,10,3,0
12599,7,48,1,7,3,1
12600,8,45,0,2,0,0
12607,7,55,1,9,3,0
12608,9,49,0,8,1,0
12615,8,56,0,2,1,0
12617,7,55,1,10,3,1
12618,8,46,0,10,3,0
12626,6,57,1,4,3,0
12628,5,26,0,9,1,0
12629,10,24,1,9,0,0
12632,8,54,1,7,3,0
12633,7,47,0,7,1,0
12635,7,14,1,0,0,0
12637,7,38,1,10,3,0
12648,7,43,1,4,2,0
12653,5,46,0,10,1,0
12655,7,17,0,1,0,0
12656,4,15,0,0,0,0
12672,7,46,1,4,1,0
12674,4,58,1,4,2,1
12675,7,52,1,10,3,1
12676,7,50,0,7,1,0
12677,8,16,1,1,0,0
12678,5,52,1,4,2,0
12681,7,15,0,1,0,0
12682,8,38,0,2,2,0
12687,7,47,0,6,1,0
12688,6,46,0,4,2,0
12700,7,50,0,10,2,0
12701,10,17,1,1,0,0
12708,7,44,0,6,3,0
12709,5,17,1,0,0,0
12721,6,25,1,4,1,1
12727,9,44,0,4,0,0
12734,4,64,1,4,2,1
12735,5,41,1,1,1,0
12736,1,33,0,1,1,0
12737,5,18,1,0,0,0
12742,5,49,1,8,3,0
12743,8,48,0,2,1,0
12744,7,18,1,1,0,0
12746,4,42,1,4,3,0
12749,7,35,1,10,3,0
12750,10,34,0,4,1,0
12756,8,51,1,9,3,0
12766,4,68,1,9,3,0
12784,9,52,0,6,1,0
12785,6,39,0,7,1,0
12798,7,35,1,4,1,0
12799,4,30,0,4,1,0
12815,2,66,1,8,1,0
12818,4,57,1,3,3,0
12819,9,29,0,10,1,0
12821,7,51,0,8,2,0
12822,8,59,1,10,3,0
12824,8,30,0,10,3,0
12825,8,27,0,6,1,0
12828,7,38,1,5,2,0
12829,4,34,0,4,0,0
12838,7,48,1,9,3,0
12839,8,47,0,6,1,0
12845,7,38,0,4,0,0
12849,8,43,0,4,0,0
12854,9,68,0,1,0,0
12860,10,73,1,6,0,0
12863,5,33,1,5,3,0
12869,3,39,1,1,2,0
12870,5,33,0,1,0,0
12883,5,50,1,6,2,0
12890,5,45,0,4,2,0
12901,4,37,1,4,3,0
12915,9,47,0,5,2,0
12925,8,37,1,1,2,0
12926,4,37,0,4,0,0
12936,8,35,1,10,3,0
12943,8,25,0,6,0,0
12976,6,46,1,4,1,0
12978,8,31,1,10,0,0
13006,9,39,0,6,0,0
13019,8,28,1,9,1,0
13037,7,34,1,10,3,0
13064,5,33,1,7,1,0
13099,7,41,1,8,3,0
13100,8,63,0,3,1,0
13108,5,34,0,0,1,0
13129,5,35,1,7,3,0
13144,5,28,1,4,1,0
13150,9,40,0,4,1,0
13152,6,16,0,0,0,0
13179,8,25,1,4,1,0
13253,6,41,1,1,1,0
13257,5,33,0,4,1,0
13263,10,50,1,4,3,0
13285,6,30,0,1,1,0
13299,7,44,1,9,3,0
13307,8,39,0,5,1,0
13331,0,32,1,4,2,0
13332,6,37,0,7,1,0
13338,8,33,0,6,1,0
13374,8,27,0,5,1,0
13402,9,43,1,10,2,0
13416,6,27,0,4,0,0
13428,2,29,0,4,0,0
13467,7,26,0,4,0,0
13473,8,29,0,4,1,0
13513,0,28,0,5,0,1
13522,10,33,1,10,2,0
13543,6,25,0,3,0,1
13567,6,23,1,4,1,0
13568,5,18,0,1,0,0
13578,6,44,0,4,0,0
13579,7,30,0,10,1,0
13588,9,31,1,4,3,0
13607,3,28,0,5,0,0
13638,8,28,1,4,2,0
13670,7,28,1,10,2,0
13706,4,34,1,7,3,0
13714,6,33,0,9,2,0
13722,7,36,0,8,2,0
13733,3,34,1,8,2,0
13748,9,54,0,10,3,0
13752,5,55,1,4,3,0
13783,8,24,0,10,1,0
13794,5,63,0,6,1,0
13836,9,40,0,4,1,0
13851,6,35,0,10,1,0
13862,8,58,1,4,3,1
13883,9,30,1,4,2,0
13906,6,35,0,10,1,0
13912,5,29,0,4,1,1
13916,3,32,0,10,1,0
13918,5,57,0,4,1,0
13939,4,18,0,1,0,1
13946,5,39,0,7,3,0
13952,10,31,0,10,2,0
13984,5,20,0,4,1,0
14003,5,29,1,4,1,0
14005,8,27,0,10,2,0
14036,7,33,0,4,2,0
14044,8,45,0,9,3,0
14061,10,51,1,10,3,0
14062,7,34,1,10,3,0
14067,6,29,1,8,0,0
14068,7,33,1,10,3,0
14074,6,26,0,10,0,0
14118,5,31,0,4,1,0
14127,8,30,1,6,2,0
14147,8,24,1,9,3,0
14163,10,33,1,10,3,0
14188,1,38,1,4,0,1
14189,7,43,0,7,1,1
14198,7,25,0,4,1,0
14205,7,39,1,10,3,0
14212,7,40,0,10,2,0
14229,8,34,0,10,1,0
14233,5,46,0,3,0,1
14236,5,30,1,6,1,0
14255,3,19,0,1,1,1
14272,3,22,1,5,2,1
14273,0,52,0,6,1,0
14275,7,32,1,6,1,1
14279,6,29,0,4,1,0
14281,7,36,0,10,3,0
14286,0,23,0,4,1,0
14287,6,39,0,10,1,0
14290,0,53,0,1,1,0
14293,8,52,1,7,3,0
14294,6,50,0,10,3,0
14295,10,62,0,9,1,0
14308,7,37,0,10,1,0
14309,4,35,1,10,3,0
14313,0,29,1,4,1,0
14314,8,45,0,5,2,0
14315,5,29,1,8,3,1
14316,0,27,0,4,1,0
14320,8,16,0,0,0,1
14322,5,56,0,4,1,0
14324,5,38,1,10,3,0
14334,3,45,1,7,2,0
14336,5,16,1,1,0,0
14347,2,67,1,5,0,0
14352,5,46,0,4,0,0
14359,6,47,1,7,3,0
14374,0,57,0,4,1,0
14375,5,47,1,9,3,0
14376,6,19,1,6,0,0
14388,6,45,1,4,3,0
14389,5,41,0,4,0,0
14399,9,45,0,10,1,1
14401,0,28,1,4,2,0
14402,0,29,1,4,1,1
14403,2,21,0,6,1,0
14415,3,37,1,1,1,0
14416,5,33,1,4,2,1
14422,5,79,0,6,0,0
14426,5,37,1,1,1,0
14432,7,16,0,1,0,1
14436,7,37,0,9,1,0
14437,7,34,1,10,3,0
14438,3,54,0,5,0,0
14442,5,59,1,4,1,0
14456,5,40,1,7,2,0
14461,3,50,1,6,3,0
14462,8,45,0,10,2,0
14487,4,53,1,4,3,1
14488,3,30,0,1,1,0
14490,5,33,1,4,3,0
14502,10,56,0,9,1,0
14503,7,60,1,3,3,0
14507,7,53,0,4,1,0
14508,6,28,0,6,0,0
14509,8,23,0,6,0,0
14516,5,44,0,1,0,0
14519,8,47,0,6,0,0
14531,7,60,1,5,2,0
14532,5,39,1,4,2,0
14540,8,49,1,10,3,0
14544,7,56,0,9,3,0
14545,9,48,1,10,3,0
14546,7,23,0,6,0,0
14547,7,21,0,6,0,1
14548,5,39,1,6,3,0
14555,3,20,0,4,0,0
14557,8,54,1,8,3,0
14558,6,42,0,4,2,0
14561,8,40,1,5,3,0
14563,6,44,1,4,2,0
14564,9,43,0,10,1,0
14571,10,51,0,6,1,0
14572,5,51,1,7,2,0
14573,7,24,1,4,1,1
14574,5,21,1,6,0,1
14582,8,35,0,4,0,0
14589,3,34,1,4,1,0
14596,0,43,1,1,1,0
14600,0,40,0,5,0,0
14603,5,56,1,4,2,0
14611,0,21,0,2,0,0
14617,5,32,1,4,1,0
14619,5,33,1,8,1,1
14624,5,42,0,9,1,0
14632,5,59,0,6,1,0
14633,7,39,0,8,2,0
14641,8,46,1,7,3,1
14648,7,31,1,4,1,0
14660,5,47,1,4,2,0
14662,10,62,1,6,1,0
14665,2,37,0,4,1,0
14677,5,40,0,1,0,0
14693,5,33,1,4,2,1
14694,4,32,0,4,0,0
14698,9,39,1,7,2,0
14699,6,26,0,4,1,0
14706,8,56,0,8,2,1
14711,6,39,0,6,1,0
14728,8,49,1,9,3,0
14729,6,46,0,5,0,0
14738,5,35,1,9,2,0
14745,8,39,0,1,0,0
14750,10,41,1,1,2,0
14756,5,51,1,4,2,0
14761,10,40,1,6,3,0
14762,4,30,0,6,1,0
14766,5,56,1,10,1,0
14775,4,27,0,1,1,0
14778,0,30,0,4,1,1
14795,5,52,0,4,0,0
14796,2,45,0,4,0,1
14800,4,31,1,4,1,0
14801,4,20,0,1,0,0
14811,5,39,1,4,3,0
14814,5,44,1,7,3,0
14816,4,19,0,1,0,0
14818,4,43,1,9,3,0
14819,2,41,0,5,1,0
14829,7,48,1,1,1,0
14830,5,37,1,4,1,0
14831,5,37,1,4,1,0
14841,8,25,0,5,1,1
14844,8,58,1,7,1,0
14845,0,48,0,1,0,0
14853,6,30,1,9,2,0
14854,7,29,0,6,1,0
14855,6,49,1,4,1,0
14856,7,45,0,6,2,0
14857,6,23,0,6,2,0
14859,8,51,1,1,2,0
14861,5,20,1,4,1,1
14868,10,44,0,6,1,0
14869,9,41,1,4,2,0
14871,5,43,0,10,3,0
14878,5,46,0,4,0,1
14882,8,59,1,4,2,0
14883,6,50,0,5,0,0
14884,7,32,1,4,2,0
14889,4,49,1,4,3,0
14903,5,50,1,4,2,1
14925,5,35,1,4,1,0
14927,7,40,1,4,1,0
14928,6,31,0,4,1,1
14930,8,41,0,4,0,0
14955,8,55,0,3,1,0
14957,5,29,1,10,3,0
14962,8,56,0,4,1,0
14980,2,35,1,4,0,0
14989,10,44,0,4,1,0
14991,8,43,0,6,1,0
14995,7,42,1,4,1,0
15002,3,31,0,9,3,0
15012,6,38,0,10,3,0
15013,4,30,1,9,3,0
15014,8,28,0,4,0,0
15015,6,60,0,8,2,0
15019,7,48,0,10,3,1
15021,5,46,1,4,2,0
15023,8,59,0,4,0,0
15027,6,58,0,4,1,0
15031,4,61,0,7,1,0
15037,8,44,1,10,3,0
15043,8,26,0,4,1,0
15044,6,32,1,6,3,0
15050,8,47,0,6,0,0
15051,6,48,1,6,3,0
15056,6,61,0,1,1,0
15061,7,25,0,4,1,0
15062,8,37,0,9,2,0
15067,8,42,1,4,1,0
15068,5,40,1,5,3,0
15075,8,32,1,8,3,1
15079,5,51,1,7,2,0
15081,4,19,1,1,0,0
15093,8,32,0,8,2,0
15099,8,52,1,10,3,0
15100,7,55,0,4,0,0
15107,6,62,1,4,1,0
15109,10,54,0,4,1,1
15110,7,61,1,10,3,1
15111,7,61,0,4,1,0
15113,5,36,0,4,1,0
15115,8,52,1,9,1,0
15116,6,51,0,10,3,0
15117,8,24,1,6,0,0
15118,10,21,1,4,1,0
15121,8,38,0,10,0,0
15126,7,53,0,4,1,0
15148,7,63,1,10,3,0
15153,8,48,0,4,1,0
15159,5,71,0,4,0,0
15160,7,41,1,4,3,0
15168,8,63,0,4,1,0
15170,4,25,1,7,2,0
15171,5,58,0,3,0,0
15177,6,37,1,10,1,0
15178,0,48,0,3,3,1
15182,7,65,1,7,2,0
15186,7,63,0,4,0,0
15188,6,39,1,10,3,0
15193,2,55,1,6,3,0
15194,7,54,0,9,1,0
15205,8,44,1,10,3,0
15206,6,41,0,9,1,0
15232,6,55,0,4,1,0
15233,3,33,0,4,0,0
15240,8,59,0,4,1,0
15241,6,36,0,4,1,0
15245,4,31,0,7,1,1
15264,5,31,1,4,1,0
15267,0,35,0,4,1,0
15269,10,39,0,4,3,0
15271,6,17,1,0,0,1
15297,9,38,1,10,3,0
15314,3,40,0,4,1,0
15318,7,41,1,1,1,1
15319,5,80,1,7,0,0
15323,7,32,0,10,1,0
15324,5,37,0,4,1,0
15326,7,32,0,2,0,0
15350,0,33,1,4,1,0
15367,5,49,1,4,2,0
15368,8,33,1,4,1,0
15369,10,28,0,4,1,0
15376,6,47,0,7,1,0
15385,7,44,1,8,1,0
15389,8,40,1,10,3,0
15393,6,56,1,9,3,0
15395,5,37,0,7,0,1
15403,2,45,0,4,1,1
15405,6,47,1,4,3,0
15406,9,46,0,4,0,0
15407,6,21,1,1,0,0
15408,4,20,0,4,0,0
15409,7,17,1,1,0,0
15412,5,47,1,6,2,0
15434,5,51,0,4,3,0
15437,8,47,0,7,0,0
15438,5,46,1,4,1,0
15441,8,38,0,4,0,0
15442,5,39,1,7,3,0
15449,6,33,0,4,1,0
15450,9,35,1,10,3,0
15458,7,60,1,4,1,0
15459,5,55,0,4,1,0
15462,8,36,0,4,1,0
15464,7,75,0,5,0,0
15467,8,58,1,4,3,0
15468,5,47,0,1,1,0
15470,5,34,0,4,1,0
15482,7,35,1,9,2,0
15483,0,30,0,1,1,0
15484,5,41,0,4,1,0
15485,8,45,1,4,2,0
15506,5,18,1,1,0,1
15515,5,63,0,1,0,0
15516,0,17,1,2,0,1
15517,8,14,0,0,0,0
15519,5,17,0,1,0,1
15520,6,15,0,0,0,0
15524,7,39,0,4,1,0
15525,7,43,1,10,2,0
15527,4,34,0,4,1,0
15530,7,34,1,7,2,1
15534,8,41,0,6,1,0
15540,6,27,0,4,1,0
15551,4,40,1,4,2,0
15559,5,36,1,6,2,0
15578,7,40,0,7,2,0
15581,4,36,0,10,1,0
15583,7,32,0,10,3,0
15596,9,64,1,7,3,0
15597,9,47,0,9,1,0
15626,8,72,0,1,0,0
15633,8,56,1,5,3,0
15635,2,25,1,4,1,0
15645,7,36,0,7,3,0
15649,6,45,1,4,2,0
15662,5,43,1,4,2,0
15663,6,41,0,5,3,0
15670,6,50,1,7,3,0
15671,10,47,0,4,0,0
15674,0,56,1,4,3,0
15675,4,55,0,1,0,0
15679,3,51,1,4,3,0
15681,3,43,0,6,1,1
15688,4,41,0,2,1,0
15694,6,18,1,1,0,0
15695,4,14,0,0,0,0
15697,8,69,1,9,2,1
15726,0,31,1,4,1,0
15728,8,33,0,10,1,0
15730,6,61,0,4,0,0
15731,10,30,0,4,1,0
15732,5,27,0,4,1,1
15759,6,62,0,4,0,0
15760,3,68,1,10,1,1
15765,10,47,1,10,3,0
15770,6,43,0,10,1,0
15776,6,24,0,4,1,0
15778,4,43,1,9,3,0
15779,6,39,0,4,0,0
15783,6,38,0,4,1,0
15789,9,33,0,4,2,0
15791,7,61,1,10,3,0
15793,8,20,0,3,0,0
15797,8,61,1,4,3,0
15802,2,43,1,9,3,0
15811,7,39,0,10,3,0
15812,6,36,1,10,3,0
15817,6,62,0,4,0,0
15819,5,45,1,4,2,0
15820,7,41,0,4,1,0
15821,7,17,0,1,0,0
15824,5,51,1,7,2,0
15825,8,41,0,4,1,0
15833,5,49,1,5,2,0
15846,9,64,1,9,3,0
15856,7,47,0,4,1,0
15869,2,58,1,4,2,0
15872,5,41,0,1,0,0
15877,8,39,1,9,2,0
15878,7,35,0,1,1,0
15885,8,42,0,4,0,0
15888,6,35,1,9,3,0
15889,6,52,0,9,3,0
15890,7,38,0,4,0,0
15891,6,37,1,7,2,0
15900,8,35,0,7,3,0
15902,2,39,1,4,3,0
15903,6,18,1,1,0,0
15906,8,42,1,9,1,0
15911,5,42,1,7,2,0
15912,10,44,0,4,1,0
15918,8,71,1,4,0,0
15935,7,58,1,4,3,1
15938,10,20,0,2,0,0
15943,8,54,1,4,3,0
15945,8,55,0,7,1,0
15952,4,49,0,6,1,0
15953,6,49,1,10,3,0
15954,8,20,0,6,0,0
15958,5,23,1,4,1,0
15965,5,42,0,7,2,0
15966,7,27,0,4,0,0
15967,7,31,1,4,3,1
15969,2,38,1,6,1,0
15974,6,51,1,4,3,0
15986,5,45,1,1,1,0
16001,5,43,0,4,1,0
16002,9,43,1,4,3,0
16004,8,17,1,1,0,0
16009,7,21,1,4,1,1
16011,8,55,0,10,1,0
16012,7,40,1,7,3,0
16013,7,39,0,6,0,0
16026,6,37,1,4,1,0
16027,7,36,0,4,0,0
16029,9,66,1,10,3,0
16030,8,50,1,9,3,0
16036,7,37,0,4,2,1
16037,9,29,0,4,2,0
16038,7,34,1,4,3,0
16046,6,45,0,9,3,0
16047,10,54,1,4,3,0
16056,10,48,1,10,3,1
16060,5,65,1,4,1,0
16061,7,55,0,4,3,0
16063,8,51,1,8,3,0
16064,7,49,0,10,0,0
16065,2,43,1,4,1,0
16067,9,34,1,10,1,0
16071,7,26,0,6,1,0
16073,3,48,0,7,3,0
16078,6,70,1,8,3,0
16088,6,58,1,4,2,0
16089,8,45,0,7,3,0
16090,8,18,0,1,0,0
16091,7,14,0,0,0,0
16094,8,34,0,7,3,0
16095,8,50,0,7,2,0
16099,8,54,0,10,3,0
16115,7,27,0,7,2,0
16125,7,45,0,4,0,0
16126,8,43,1,4,2,0
16131,6,22,1,1,0,1
16140,5,25,1,8,2,1
16142,9,65,1,4,3,0
16155,8,48,1,4,2,0
16160,4,32,0,10,3,0
16161,7,34,1,10,3,0
16170,8,28,1,10,2,0
16173,5,55,1,6,2,0
16176,6,53,1,10,2,0
16177,4,45,0,1,0,0
16179,7,47,1,4,2,0
16183,3,50,1,4,3,0
16190,5,27,1,4,1,0
16191,5,24,0,4,2,0
16192,10,31,1,7,3,0
16200,7,34,0,7,2,0
16201,6,34,1,4,2,0
16211,7,35,1,1,1,0
16217,8,37,1,4,3,0
16218,6,37,0,9,3,0
16221,8,20,0,1,0,0
16222,7,19,1,1,0,0
16227,5,51,1,4,3,0
16241,3,21,0,3,0,0
16258,8,38,1,4,1,0
16260,5,43,1,7,3,0
16261,8,52,0,7,2,0
16272,8,42,0,4,0,0
16280,8,33,1,10,3,0
16292,7,60,1,10,3,0
16293,5,56,0,4,1,0
16299,7,76,1,9,1,1
16317,10,49,0,6,0,0
16319,5,23,0,1,1,0
16321,4,18,0,1,0,0
16324,8,47,0,4,0,0
16325,8,47,1,4,2,0
16331,7,33,1,4,3,0
16332,8,29,0,7,3,0
16333,7,28,0,6,2,0
16335,8,39,1,10,3,0
16344,8,47,0,4,1,0
16345,8,16,0,0,0,0
16350,8,42,1,10,3,0
16372,0,21,0,4,1,0
16381,5,51,0,4,2,0
16386,4,36,1,6,2,0
16413,7,46,0,4,1,0
16414,5,19,0,1,0,0
16415,5,18,0,2,0,1
16436,6,24,0,6,0,0
16445,3,37,0,4,3,0
16448,8,39,1,9,3,0
16451,2,52,0,4,1,1
16457,8,65,1,10,3,0
16458,6,64,0,10,3,0
16460,8,45,0,4,2,0
16461,7,39,0,9,3,0
16497,8,37,0,10,1,0
16498,6,37,1,9,2,0
16512,7,39,1,4,1,0
16515,8,28,0,7,3,0
16516,5,39,0,9,0,0
16517,5,41,1,7,3,0
16521,7,37,0,4,0,0
16526,8,57,1,4,2,0
16533,6,41,0,4,1,0
16553,10,53,0,9,1,0
16556,7,35,0,7,2,0
16557,5,40,1,10,3,0
16558,7,46,1,9,3,0
16559,10,46,0,5,1,0
16576,8,48,0,4,1,0
16577,7,21,1,4,1,1
16578,8,19,1,4,0,0
16582,8,61,1,6,3,0
16584,6,51,0,4,1,0
16586,7,48,0,4,1,0
16592,7,41,1,4,2,0
16609,7,51,0,4,0,0
16612,5,73,0,4,0,0
16622,7,44,0,9,1,1
16623,8,43,1,4,1,1
16650,5,50,1,9,3,0
16651,7,45,0,4,0,0
16654,7,30,1,9,3,0
16658,3,36,0,4,2,0
16660,8,60,0,4,1,0
16662,8,60,0,5,1,0
16664,6,20,1,1,0,1
16666,3,45,1,7,3,0
16667,2,43,0,4,1,0
16668,7,20,1,6,0,0
16669,6,18,1,1,0,1
16681,7,43,1,10,3,0
16682,5,53,1,4,2,0
16686,0,27,0,6,2,0
16687,5,42,1,7,2,0
16688,5,41,0,1,0,0
16689,0,19,0,1,0,0
16690,0,17,0,1,0,0
16691,7,84,0,4,0,0
16694,5,59,0,4,0,0
16695,0,35,0,4,1,0
16696,8,52,1,7,2,0
16697,7,49,0,4,1,0
16700,5,21,1,4,1,0
16703,7,44,1,8,3,0
16704,5,43,0,4,0,0
16705,2,15,0,0,0,0
16707,8,44,1,4,1,0
16709,9,17,1,0,0,0
16717,7,57,1,9,3,0
16724,8,35,0,4,2,0
16730,4,35,1,4,3,1
16731,9,33,0,4,1,0
16741,6,50,0,1,1,0
16750,6,48,0,4,0,0
16752,6,17,0,1,0,0
16758,6,34,0,4,2,0
16759,7,32,1,9,3,1
16761,7,45,1,4,3,0
16775,9,43,0,1,2,0
16787,0,51,0,8,1,1
16806,5,48,1,8,1,1
16807,5,47,0,4,1,0
16808,5,16,0,1,0,0
16827,5,30,1,9,2,0
16849,6,49,0,7,3,0
16860,8,50,1,7,3,0
16861,8,49,0,7,2,1
16883,5,46,0,4,2,0
16884,5,54,0,6,1,0
16890,7,36,1,7,2,0
16891,4,33,0,4,2,0
16900,8,32,0,10,1,0
16904,8,48,0,8,2,0
16910,4,17,1,1,0,1
16911,7,60,0,5,1,0
16912,1,23,1,4,1,1
16913,1,19,1,1,0,1
16915,5,21,0,4,1,0
16916,9,59,1,8,3,0
16917,8,56,0,5,1,0
16918,6,30,1,10,2,0
16925,7,61,1,10,0,0
16926,7,60,0,9,1,0
16930,5,48,1,1,1,0
16931,4,47,0,6,1,0
16933,8,52,1,10,3,0
16934,7,51,0,10,3,0
16936,0,58,0,1,0,0
16937,7,26,0,6,1,1
16943,8,52,1,9,3,0
16944,8,44,0,8,0,0
16948,4,26,1,10,1,0
16950,5,55,0,6,2,0
16951,6,31,0,10,2,1
16962,5,27,1,6,0,0
16963,8,65,1,10,1,0
16967,7,36,1,10,3,0
16973,6,48,0,4,1,0
16974,5,18,0,1,0,0
16981,9,53,0,6,0,1
