ID,y_trust,c_age,c_male,c_education,c_income,x_threat
764,NA,NA,NA,NA,NA,NA
765,NA,NA,NA,NA,NA,NA
766,NA,NA,NA,NA,NA,NA
767,NA,NA,NA,NA,NA,NA
768,NA,NA,NA,NA,NA,NA
769,5,NA,NA,NA,NA,1
770,NA,NA,NA,NA,NA,NA
771,NA,NA,NA,NA,NA,NA
772,NA,35,0,6,NA,NA
773,NA,32,1,4,1,NA
774,NA,34,1,4,3,NA
775,NA,32,0,4,NA,NA
776,NA,25,0,3,NA,NA
777,NA,28,0,6,NA,NA
778,6,65,0,4,NA,0
779,5,62,1,10,NA,0
780,NA,NA,NA,NA,NA,NA
781,NA,NA,NA,NA,NA,NA
782,NA,NA,NA,NA,NA,NA
783,NA,NA,NA,NA,NA,NA
784,NA,23,0,6,1,NA
785,NA,NA,NA,NA,NA,NA
786,6,NA,NA,NA,NA,0
787,NA,NA,NA,NA,NA,NA
788,7,NA,NA,NA,NA,1
789,NA,NA,NA,NA,NA,NA
790,5,78,1,10,NA,0
791,5,73,0,4,NA,0
792,NA,NA,NA,NA,NA,NA
793,NA,NA,NA,NA,NA,NA
794,0,42,1,4,2,0
795,NA,NA,NA,NA,NA,NA
796,NA,NA,NA,NA,NA,NA
797,NA,NA,NA,NA,NA,NA
798,NA,NA,NA,NA,NA,NA
799,NA,NA,NA,NA,NA,NA
800,NA,NA,NA,NA,NA,NA
801,NA,NA,NA,NA,NA,NA
802,5,36,1,9,3,0
803,3,34,0,4,0,0
804,6,81,1,8,NA,0
805,NA,79,0,4,NA,NA
806,NA,NA,NA,NA,NA,NA
807,NA,NA,NA,NA,NA,NA
808,NA,NA,NA,NA,NA,NA
809,5,42,0,1,0,0
810,NA,NA,NA,NA,NA,NA
811,NA,9,1,0,NA,NA
812,NA,NA,NA,NA,NA,NA
813,5,62,0,6,0,0
814,NA,NA,NA,NA,NA,NA
815,NA,NA,NA,NA,NA,NA
816,NA,NA,NA,NA,NA,NA
817,NA,NA,NA,NA,NA,NA
818,NA,NA,NA,NA,NA,NA
819,5,67,1,8,NA,0
820,4,67,0,7,NA,0
821,NA,NA,NA,NA,NA,NA
822,NA,NA,NA,NA,NA,NA
823,NA,NA,NA,NA,NA,NA
824,NA,NA,NA,NA,NA,NA
825,NA,NA,NA,NA,NA,NA
826,NA,NA,NA,NA,NA,NA
827,NA,NA,NA,NA,NA,NA
828,NA,54,1,4,NA,NA
829,6,35,0,4,3,0
830,NA,8,1,0,NA,NA
831,NA,7,1,0,NA,NA
832,8,31,1,8,2,1
833,NA,51,1,10,NA,NA
834,NA,47,0,10,0,NA
835,NA,18,1,1,NA,NA
836,NA,16,0,0,NA,NA
837,NA,NA,NA,NA,NA,NA
838,7,NA,NA,NA,NA,0
839,NA,NA,NA,NA,NA,NA
840,NA,NA,NA,NA,NA,NA
841,NA,NA,NA,NA,NA,NA
842,NA,NA,NA,NA,NA,NA
843,NA,NA,NA,NA,NA,NA
844,NA,61,0,2,NA,NA
845,2,85,0,2,NA,0
846,NA,NA,NA,NA,NA,NA
847,NA,NA,NA,NA,NA,NA
848,8,69,1,10,NA,0
849,9,65,0,6,NA,0
850,NA,NA,NA,NA,NA,NA
851,NA,NA,NA,NA,NA,NA
852,NA,NA,NA,NA,NA,NA
853,NA,NA,NA,NA,NA,NA
854,NA,NA,NA,NA,NA,NA
855,NA,NA,NA,NA,NA,NA
856,NA,NA,NA,NA,NA,NA
857,NA,NA,NA,NA,NA,NA
858,NA,NA,NA,NA,NA,NA
859,7,43,1,9,2,0
860,NA,32,0,1,NA,NA
861,NA,NA,NA,NA,NA,NA
862,5,87,1,8,NA,0
863,8,89,0,4,NA,0
864,NA,NA,NA,NA,NA,NA
865,NA,NA,NA,NA,NA,NA
866,NA,NA,NA,NA,NA,NA
867,NA,NA,NA,NA,NA,NA
868,NA,39,0,1,NA,NA
869,5,39,1,1,2,0
870,NA,NA,NA,NA,NA,NA
871,NA,NA,NA,NA,NA,NA
872,NA,NA,NA,NA,NA,NA
873,NA,NA,NA,NA,NA,NA
874,NA,NA,NA,NA,NA,NA
875,NA,91,1,1,NA,NA
876,NA,86,0,4,NA,NA
877,7,54,1,1,NA,0
878,NA,50,1,7,NA,NA
879,7,47,0,7,1,0
880,6,23,0,1,0,0
881,6,21,1,6,0,0
882,5,17,0,1,NA,0
883,NA,NA,NA,NA,NA,NA
884,NA,NA,NA,NA,NA,NA
885,NA,NA,NA,NA,NA,NA
886,NA,NA,NA,NA,NA,NA
887,NA,NA,NA,NA,NA,NA
888,NA,NA,NA,NA,NA,NA
889,3,62,1,7,1,0
890,6,60,0,4,2,0
891,3,41,0,4,1,0
892,8,40,1,4,2,0
893,5,17,0,1,0,0
894,5,14,1,0,NA,0
895,NA,NA,NA,NA,NA,NA
896,NA,NA,NA,NA,NA,NA
897,NA,NA,NA,NA,NA,NA
898,NA,NA,NA,NA,NA,NA
899,NA,NA,NA,NA,NA,NA
900,NA,NA,NA,NA,NA,NA
901,NA,NA,NA,NA,NA,NA
902,NA,NA,NA,NA,NA,NA
903,6,29,1,4,1,0
904,NA,NA,NA,NA,NA,NA
905,7,57,0,6,2,0
906,NA,NA,NA,NA,NA,NA
907,NA,NA,NA,NA,NA,NA
908,NA,NA,NA,NA,NA,NA
909,8,41,0,10,1,0
910,7,67,1,5,0,0
911,7,64,0,2,0,0
912,NA,38,1,4,1,NA
913,NA,36,0,1,1,NA
914,NA,8,1,0,NA,NA
915,3,46,1,5,3,0
916,5,45,0,4,1,0
917,6,22,0,4,2,0
918,7,20,1,4,0,1
919,3,14,1,0,NA,0
920,5,35,1,4,1,0
921,10,60,0,4,0,0
922,6,55,1,3,3,0
923,6,24,1,6,0,0
924,NA,21,0,4,0,NA
925,9,58,1,7,3,0
926,8,57,0,5,1,0
927,NA,25,1,NA,NA,NA
928,NA,NA,NA,NA,NA,NA
929,7,54,1,6,3,1
930,10,47,0,4,NA,0
931,NA,20,0,4,1,NA
932,8,18,1,1,0,1
933,5,NA,NA,NA,NA,0
934,NA,NA,NA,NA,NA,NA
935,NA,NA,NA,NA,NA,NA
936,NA,NA,NA,NA,NA,NA
937,NA,34,1,4,2,NA
938,NA,NA,NA,NA,NA,NA
939,NA,NA,NA,NA,NA,NA
940,NA,45,1,6,NA,NA
941,NA,43,0,7,1,NA
942,NA,17,0,1,NA,NA
943,NA,17,0,1,NA,NA
944,NA,15,0,1,NA,NA
945,NA,12,0,0,NA,NA
946,8,70,0,2,NA,0
947,NA,NA,NA,NA,NA,NA
948,NA,NA,NA,NA,NA,NA
949,NA,NA,NA,NA,NA,NA
950,NA,NA,NA,NA,NA,NA
951,NA,NA,NA,NA,NA,NA
952,NA,NA,NA,NA,NA,NA
953,NA,55,1,9,3,NA
954,NA,55,0,10,NA,NA
955,NA,NA,NA,NA,NA,NA
956,NA,NA,NA,NA,NA,NA
957,5,42,0,10,1,0
958,7,42,1,10,3,0
959,NA,10,1,NA,NA,NA
960,NA,8,0,NA,NA,NA
961,NA,6,1,NA,NA,NA
962,5,47,1,10,NA,0
963,6,45,0,10,2,0
964,8,13,0,0,NA,0
965,NA,10,1,0,NA,NA
966,7,56,0,10,3,0
967,NA,NA,NA,NA,NA,NA
968,10,25,0,7,1,1
969,8,20,1,6,NA,0
970,6,52,1,4,NA,0
971,8,46,0,4,0,0
972,NA,27,1,7,2,NA
973,NA,NA,NA,NA,NA,NA
974,NA,NA,NA,NA,NA,NA
975,NA,NA,NA,NA,NA,NA
976,NA,72,1,3,NA,NA
977,6,67,0,10,0,0
978,NA,NA,NA,NA,NA,NA
979,NA,NA,NA,NA,NA,NA
980,NA,NA,NA,NA,NA,NA
981,NA,NA,NA,NA,NA,NA
982,NA,NA,NA,NA,NA,NA
983,8,86,1,6,NA,0
984,NA,NA,NA,NA,NA,NA
985,NA,NA,NA,NA,NA,NA
986,NA,NA,NA,NA,NA,NA
987,NA,NA,NA,NA,NA,NA
988,NA,NA,NA,NA,NA,NA
989,NA,NA,NA,NA,NA,NA
990,NA,NA,NA,NA,NA,NA
991,NA,NA,NA,NA,NA,NA
992,NA,NA,NA,NA,NA,NA
993,NA,NA,NA,NA,NA,NA
994,NA,NA,NA,NA,NA,NA
995,5,40,1,8,NA,0
996,7,38,0,5,NA,0
997,NA,7,0,NA,NA,NA
998,NA,NA,NA,NA,NA,NA
999,NA,NA,NA,NA,NA,NA
1000,NA,NA,NA,NA,NA,NA
1001,NA,NA,NA,NA,NA,NA
1002,NA,NA,NA,NA,NA,NA
1003,NA,NA,NA,NA,NA,NA
1004,NA,NA,NA,NA,NA,NA
1005,NA,NA,NA,NA,NA,NA
1006,7,40,1,9,1,0
1007,7,29,0,10,2,0
1008,8,NA,NA,NA,NA,0
1009,4,NA,NA,NA,NA,0
1010,6,NA,NA,NA,NA,0
1011,0,NA,NA,NA,NA,0
1012,NA,63,0,4,NA,NA
1013,NA,NA,NA,NA,NA,NA
1014,NA,NA,NA,NA,NA,NA
1015,NA,NA,NA,NA,NA,NA
1016,NA,NA,NA,NA,NA,NA
1017,NA,NA,NA,NA,NA,NA
1018,2,75,0,4,NA,0
1019,7,53,1,7,3,0
1020,6,49,0,4,NA,0
1021,NA,8,0,0,NA,NA
1022,7,81,1,4,NA,0
1023,7,75,0,4,NA,0
1024,NA,54,0,1,NA,NA
1025,6,53,1,4,1,0
1026,6,14,1,NA,NA,0
1027,NA,NA,NA,NA,NA,NA
1028,5,39,0,4,NA,0
1029,3,42,1,4,NA,0
1030,NA,12,0,0,NA,NA
1031,NA,10,0,0,NA,NA
1032,NA,9,1,0,NA,NA
1033,3,NA,NA,NA,NA,0
1034,5,NA,NA,NA,NA,0
1035,NA,NA,NA,NA,NA,NA
1036,4,NA,NA,NA,NA,0
1037,NA,NA,NA,NA,NA,NA
1038,NA,NA,NA,NA,NA,NA
1039,NA,NA,NA,NA,NA,NA
1040,NA,NA,NA,NA,NA,NA
1041,NA,NA,NA,NA,NA,NA
1042,NA,NA,NA,NA,NA,NA
1043,NA,NA,NA,NA,NA,NA
1044,NA,NA,NA,NA,NA,NA
1045,NA,NA,NA,NA,NA,NA
1046,NA,NA,NA,NA,NA,NA
1047,5,64,1,4,NA,0
1048,NA,59,0,4,NA,NA
1049,5,41,0,4,1,0
1050,7,41,1,7,3,0
1051,NA,12,0,1,NA,NA
1052,NA,10,1,0,NA,NA
1053,7,60,0,3,NA,0
1054,8,58,1,3,NA,0
1055,3,34,1,4,1,0
1056,4,32,0,7,1,0
1057,NA,6,0,0,NA,NA
1058,NA,NA,NA,NA,NA,NA
1059,NA,NA,NA,NA,NA,NA
1060,NA,NA,NA,NA,NA,NA
1061,7,57,1,9,NA,0
1062,9,57,0,6,1,0
1063,NA,NA,NA,NA,NA,NA
1064,NA,22,1,4,NA,NA
1065,7,49,1,7,3,0
1066,6,47,0,6,1,0
1067,NA,15,0,0,NA,NA
1068,NA,82,1,4,NA,NA
1069,7,75,0,5,NA,0
1070,7,40,0,9,1,0
1071,NA,40,1,4,NA,NA
1072,6,14,0,0,NA,0
1073,NA,12,1,1,NA,NA
1074,8,40,1,8,3,1
1075,8,36,0,7,NA,0
1076,NA,12,0,1,NA,NA
1077,NA,NA,NA,NA,NA,NA
1078,NA,NA,NA,NA,NA,NA
1079,NA,NA,NA,NA,NA,NA
1080,5,33,1,1,2,0
1081,NA,NA,NA,NA,NA,NA
1082,NA,NA,NA,NA,NA,NA
1083,NA,NA,NA,NA,NA,NA
1084,NA,NA,NA,NA,NA,NA
1085,5,NA,NA,NA,NA,0
1086,NA,NA,NA,NA,NA,NA
1087,8,55,1,6,1,1
1088,10,52,0,2,0,0
1089,NA,NA,NA,NA,NA,NA
1090,NA,19,1,4,NA,NA
1091,0,34,1,4,2,0
1092,NA,NA,NA,NA,NA,NA
1093,NA,NA,NA,NA,NA,NA
1094,NA,NA,NA,NA,NA,NA
1095,NA,NA,NA,NA,NA,NA
1096,NA,NA,NA,NA,NA,NA
1097,NA,NA,NA,NA,NA,NA
1098,NA,38,0,4,NA,NA
1099,7,40,1,4,1,0
1100,NA,37,1,4,NA,NA
1101,8,35,0,4,1,0
1102,NA,12,0,0,NA,NA
1103,NA,9,1,0,NA,NA
1104,NA,NA,NA,NA,NA,NA
1105,NA,NA,NA,NA,NA,NA
1106,NA,NA,NA,NA,NA,NA
1107,NA,NA,NA,NA,NA,NA
1108,NA,33,1,4,NA,NA
1109,5,33,0,1,0,0
1110,NA,NA,NA,NA,NA,NA
1111,NA,NA,NA,NA,NA,NA
1112,NA,NA,NA,NA,NA,NA
1113,NA,NA,NA,NA,NA,NA
1114,NA,NA,NA,NA,NA,NA
1115,NA,89,1,1,NA,NA
1116,NA,NA,NA,NA,NA,NA
1117,NA,NA,NA,NA,NA,NA
1118,8,49,0,6,0,0
1119,4,NA,NA,NA,NA,0
1120,NA,NA,NA,NA,NA,NA
1121,NA,NA,NA,NA,NA,NA
1122,NA,NA,NA,NA,NA,NA
1123,NA,NA,NA,NA,NA,NA
1124,NA,NA,NA,NA,NA,NA
1125,NA,NA,NA,NA,NA,NA
1126,NA,NA,NA,NA,NA,NA
1127,NA,NA,NA,NA,NA,NA
1128,NA,NA,NA,NA,NA,NA
1129,NA,NA,NA,NA,NA,NA
1130,NA,NA,NA,NA,NA,NA
1131,NA,NA,NA,NA,NA,NA
1132,NA,55,0,7,NA,NA
1133,NA,54,1,4,2,NA
1134,NA,NA,NA,NA,NA,NA
1135,NA,20,0,0,NA,NA
1136,6,45,0,4,NA,0
1137,5,42,1,10,3,0
1138,NA,11,1,0,NA,NA
1139,NA,8,1,0,NA,NA
1140,NA,NA,NA,NA,NA,NA
1141,NA,NA,NA,NA,NA,NA
1142,NA,NA,NA,NA,NA,NA
1143,NA,NA,NA,NA,NA,NA
1144,NA,NA,NA,NA,NA,NA
1145,NA,NA,NA,NA,NA,NA
1146,NA,NA,NA,NA,NA,NA
1147,NA,72,1,8,NA,NA
1148,5,68,0,4,NA,0
1149,NA,NA,NA,NA,NA,NA
1150,NA,NA,NA,NA,NA,NA
1151,NA,NA,NA,NA,NA,NA
1152,NA,NA,NA,NA,NA,NA
1153,NA,NA,NA,NA,NA,NA
1154,NA,NA,NA,NA,NA,NA
1155,NA,NA,NA,NA,NA,NA
1156,0,NA,NA,NA,NA,0
1157,4,NA,NA,NA,NA,0
1158,NA,NA,NA,NA,NA,NA
1159,NA,NA,NA,NA,NA,NA
1160,8,75,0,1,NA,0
1161,NA,NA,NA,NA,NA,NA
1162,NA,NA,NA,NA,NA,NA
1163,NA,NA,NA,NA,NA,NA
1164,8,72,0,6,NA,1
1165,NA,69,0,4,NA,NA
1166,NA,NA,NA,NA,NA,NA
1167,NA,NA,NA,NA,NA,NA
1168,NA,NA,NA,NA,NA,NA
1169,8,36,0,4,3,0
1170,NA,82,1,4,NA,NA
1171,3,80,0,2,NA,0
1172,NA,NA,NA,NA,NA,NA
1173,NA,NA,NA,NA,NA,NA
1174,NA,NA,NA,NA,NA,NA
1175,NA,NA,NA,NA,NA,NA
1176,NA,NA,NA,NA,NA,NA
1177,NA,NA,NA,NA,NA,NA
1178,NA,NA,NA,NA,NA,NA
1179,NA,NA,NA,NA,NA,NA
1180,NA,NA,NA,NA,NA,NA
1181,NA,NA,NA,NA,NA,NA
1182,NA,NA,NA,NA,NA,NA
1183,0,70,1,9,NA,0
1184,9,66,0,5,NA,0
1185,NA,NA,NA,NA,NA,NA
1186,NA,NA,NA,NA,NA,NA
1187,8,42,0,6,1,0
1188,NA,NA,NA,NA,NA,NA
1189,NA,NA,NA,NA,NA,NA
1190,NA,NA,NA,NA,NA,NA
1191,NA,77,1,4,NA,NA
1192,6,74,0,5,NA,0
1193,4,26,1,4,1,1
1194,NA,35,0,6,0,NA
1195,NA,29,1,1,2,NA
1196,NA,7,1,0,NA,NA
1197,9,49,1,10,3,0
1198,2,48,0,3,0,0
1199,8,17,0,0,0,0
1200,7,15,0,0,NA,0
1201,NA,NA,NA,NA,NA,NA
1202,NA,NA,NA,NA,NA,NA
1203,7,42,1,7,2,0
1204,8,41,0,4,0,1
1205,2,16,1,1,NA,1
1206,NA,10,1,0,NA,NA
1207,NA,8,1,0,NA,NA
1208,NA,NA,NA,NA,NA,NA
1209,NA,NA,NA,NA,NA,NA
1210,10,NA,NA,NA,NA,0
1211,6,44,0,6,3,0
1212,3,17,0,0,NA,0
1213,NA,NA,NA,NA,NA,NA
1214,6,51,1,7,3,0
1215,NA,NA,NA,NA,NA,NA
1216,NA,NA,NA,NA,NA,NA
1217,NA,NA,NA,NA,NA,NA
1218,NA,NA,NA,NA,NA,NA
1219,NA,NA,NA,NA,NA,NA
1220,NA,NA,NA,NA,NA,NA
1221,NA,NA,NA,NA,NA,NA
1222,7,40,0,10,1,0
1223,NA,8,0,1,NA,NA
1224,NA,NA,NA,NA,NA,NA
1225,NA,NA,NA,NA,NA,NA
1226,5,44,1,10,3,0
1227,7,38,0,4,0,0
1228,5,17,1,1,0,0
1229,5,16,0,0,NA,0
1230,NA,12,0,0,NA,NA
1231,NA,NA,NA,NA,NA,NA
1232,NA,NA,NA,NA,NA,NA
1233,7,34,1,10,2,0
1234,10,32,0,10,0,0
1235,NA,NA,NA,NA,NA,NA
1236,NA,NA,NA,NA,NA,NA
1237,NA,NA,NA,NA,NA,NA
1238,NA,NA,NA,NA,NA,NA
1239,NA,NA,NA,NA,NA,NA
1240,NA,NA,NA,NA,NA,NA
1241,10,41,1,8,3,0
1242,9,69,1,10,NA,0
1243,7,68,0,4,NA,0
1244,NA,NA,NA,NA,NA,NA
1245,NA,NA,NA,NA,NA,NA
1246,NA,NA,NA,NA,NA,NA
1247,NA,NA,NA,NA,NA,NA
1248,8,53,1,1,2,0
1249,9,50,0,2,1,1
1250,7,22,0,1,1,0
1251,5,19,0,0,0,0
1252,7,17,0,1,0,1
1253,NA,34,1,6,0,NA
1254,5,30,0,4,2,0
1255,NA,NA,NA,NA,NA,NA
1256,NA,NA,NA,NA,NA,NA
1257,NA,NA,NA,NA,NA,NA
1258,NA,NA,NA,NA,NA,NA
1259,NA,NA,NA,NA,NA,NA
1260,NA,NA,NA,NA,NA,NA
1261,7,63,1,4,NA,0
1262,5,62,0,5,NA,0
1263,NA,NA,NA,NA,NA,NA
1264,NA,NA,NA,NA,NA,NA
1265,NA,NA,NA,NA,NA,NA
1266,NA,NA,NA,NA,NA,NA
1267,NA,NA,NA,NA,NA,NA
1268,NA,NA,NA,NA,NA,NA
1269,NA,NA,NA,NA,NA,NA
1270,NA,NA,NA,NA,NA,NA
1271,NA,NA,NA,NA,NA,NA
1272,NA,NA,NA,NA,NA,NA
1273,NA,NA,NA,NA,NA,NA
1274,NA,NA,NA,NA,NA,NA
1275,NA,NA,NA,NA,NA,NA
1276,NA,NA,NA,NA,NA,NA
1277,NA,NA,NA,NA,NA,NA
1278,NA,NA,NA,NA,NA,NA
1279,5,81,0,2,NA,0
1280,0,72,0,1,NA,0
1281,9,39,0,6,NA,0
1282,7,47,1,4,3,0
1283,NA,NA,NA,NA,NA,NA
1284,7,42,0,4,2,0
1285,NA,62,1,6,3,NA
1286,NA,NA,NA,NA,NA,NA
1287,NA,NA,NA,NA,NA,NA
1288,4,43,0,4,1,0
1289,NA,NA,NA,NA,NA,NA
1290,NA,10,1,0,NA,NA
1291,NA,8,1,0,NA,NA
1292,NA,38,1,1,1,NA
1293,NA,NA,NA,NA,NA,NA
1294,NA,NA,NA,NA,NA,NA
1295,NA,NA,NA,NA,NA,NA
1296,NA,NA,NA,NA,NA,NA
1297,8,34,0,10,NA,0
1298,NA,83,1,1,NA,NA
1299,8,72,0,4,NA,0
1300,7,NA,NA,NA,NA,0
1301,5,NA,NA,NA,NA,0
1302,9,NA,NA,NA,NA,0
1303,NA,NA,NA,NA,NA,NA
1304,NA,NA,NA,NA,NA,NA
1305,NA,NA,NA,NA,NA,NA
1306,8,69,1,3,NA,0
1307,7,69,0,4,NA,0
1308,NA,NA,NA,NA,NA,NA
1309,NA,NA,NA,NA,NA,NA
1310,4,63,0,1,NA,1
1311,NA,NA,NA,NA,NA,NA
1312,NA,NA,NA,NA,NA,NA
1313,6,64,0,4,NA,0
1314,4,63,1,6,NA,0
1315,NA,NA,NA,NA,NA,NA
1316,6,51,0,6,1,1
1317,NA,NA,NA,NA,NA,NA
1318,NA,NA,NA,NA,NA,NA
1319,NA,NA,NA,NA,NA,NA
1320,3,32,1,4,1,0
1321,7,55,1,10,3,0
1322,7,53,0,10,3,0
1323,NA,NA,NA,NA,NA,NA
1324,NA,27,1,6,NA,NA
1325,7,23,0,6,0,0
1326,7,46,1,8,3,1
1327,7,44,0,7,0,0
1328,6,18,0,0,0,0
1329,8,16,0,1,0,0
1330,8,16,0,0,NA,0
1331,NA,68,1,4,NA,NA
1332,7,64,0,4,NA,0
1333,NA,NA,NA,NA,NA,NA
1334,NA,NA,NA,NA,NA,NA
1335,NA,NA,NA,NA,NA,NA
1336,8,46,0,4,NA,0
1337,NA,41,1,7,NA,NA
1338,NA,8,0,0,NA,NA
1339,NA,NA,NA,NA,NA,NA
1340,NA,NA,NA,NA,NA,NA
1341,NA,NA,NA,NA,NA,NA
1342,NA,NA,NA,NA,NA,NA
1343,NA,NA,NA,NA,NA,NA
1344,NA,NA,NA,NA,NA,NA
1345,NA,NA,NA,NA,NA,NA
1346,NA,NA,NA,NA,NA,NA
1347,NA,NA,NA,NA,NA,NA
1348,8,40,1,10,3,0
1349,7,37,0,10,NA,1
1350,7,40,0,6,NA,0
1351,NA,38,1,4,NA,NA
1352,NA,15,0,0,NA,NA
1353,NA,12,1,0,NA,NA
1354,NA,9,1,0,NA,NA
1355,6,41,1,4,NA,0
1356,NA,36,0,4,NA,NA
1357,NA,12,1,0,NA,NA
1358,NA,10,1,0,NA,NA
1359,7,36,1,9,3,0
1360,9,52,0,1,NA,0
1361,4,49,1,5,1,1
1362,6,18,0,0,NA,0
1363,0,15,1,0,NA,0
1364,0,15,1,0,NA,0
1365,NA,11,0,0,NA,NA
1366,5,55,0,4,NA,0
1367,NA,NA,NA,NA,NA,NA
1368,NA,NA,NA,NA,NA,NA
1369,NA,NA,NA,NA,NA,NA
1370,NA,NA,NA,NA,NA,NA
1371,NA,NA,NA,NA,NA,NA
1372,5,60,0,10,2,0
1373,9,58,1,10,1,0
1374,9,35,0,10,3,0
1375,6,35,1,9,3,0
1376,10,41,1,4,3,0
1377,NA,39,0,4,NA,NA
1378,NA,6,1,0,NA,NA
1379,NA,NA,NA,NA,NA,NA
1380,NA,NA,NA,NA,NA,NA
1381,NA,NA,NA,NA,NA,NA
1382,NA,NA,NA,NA,NA,NA
1383,NA,NA,NA,NA,NA,NA
1384,NA,NA,NA,NA,NA,NA
1385,NA,53,1,4,NA,NA
1386,NA,50,0,1,NA,NA
1387,7,27,1,4,2,0
1388,5,24,1,8,1,0
1389,10,87,1,4,NA,0
1390,NA,80,1,10,NA,NA
1391,10,63,0,10,NA,0
1392,NA,NA,NA,NA,NA,NA
1393,8,40,0,4,1,0
1394,NA,NA,NA,NA,NA,NA
1395,NA,NA,NA,NA,NA,NA
1396,NA,NA,NA,NA,NA,NA
1397,5,77,0,1,NA,0
1398,5,61,1,9,1,0
1399,NA,33,1,7,NA,NA
1400,4,29,0,4,1,0
1401,8,48,1,9,3,0
1402,5,46,0,6,1,0
1403,7,21,0,6,0,0
1404,NA,18,1,0,0,NA
1405,6,15,0,1,NA,0
1406,NA,NA,NA,NA,NA,NA
1407,NA,NA,NA,NA,NA,NA
1408,NA,NA,NA,NA,NA,NA
1409,NA,NA,NA,NA,NA,NA
1410,NA,NA,NA,NA,NA,NA
1411,NA,NA,NA,NA,NA,NA
1412,7,61,0,4,0,0
1413,5,60,1,4,3,0
1414,5,25,1,5,2,1
1415,5,23,1,4,1,1
1416,NA,NA,NA,NA,NA,NA
1417,NA,NA,NA,NA,NA,NA
1418,NA,NA,NA,NA,NA,NA
1419,NA,NA,NA,NA,NA,NA
1420,NA,NA,NA,NA,NA,NA
1421,NA,NA,NA,NA,NA,NA
1422,NA,NA,NA,NA,NA,NA
1423,4,56,1,4,2,0
1424,NA,NA,NA,NA,NA,NA
1425,NA,53,1,4,NA,NA
1426,10,47,0,6,1,0
1427,NA,NA,NA,NA,NA,NA
1428,NA,20,0,1,NA,NA
1429,6,51,1,10,NA,0
1430,10,48,0,6,0,0
1431,NA,NA,NA,NA,NA,NA
1432,8,18,1,1,NA,0
1433,5,15,0,0,NA,0
1434,7,37,1,4,NA,0
1435,5,32,0,10,1,0
1436,NA,NA,NA,NA,NA,NA
1437,0,49,0,6,2,0
1438,NA,20,1,6,NA,NA
1439,NA,NA,NA,NA,NA,NA
1440,NA,NA,NA,NA,NA,NA
1441,NA,55,1,7,NA,NA
1442,6,62,0,4,2,0
1443,NA,47,0,7,0,NA
1444,NA,47,1,9,3,NA
1445,NA,11,1,0,NA,NA
1446,NA,8,1,0,NA,NA
1447,NA,67,1,1,NA,NA
1448,6,57,0,4,0,0
1449,0,79,1,4,NA,0
1450,8,62,0,4,NA,0
1451,7,71,0,1,NA,0
1452,9,63,0,6,1,0
1453,NA,NA,NA,NA,NA,NA
1454,7,48,0,10,0,0
1455,8,48,1,5,3,0
1456,7,15,1,0,NA,0
1457,NA,12,1,NA,NA,NA
1458,NA,9,1,NA,NA,NA
1459,NA,NA,NA,NA,NA,NA
1460,NA,NA,NA,NA,NA,NA
1461,NA,NA,NA,NA,NA,NA
1462,8,NA,NA,NA,NA,1
1463,NA,NA,NA,NA,NA,NA
1464,8,35,1,10,3,0
1465,NA,NA,NA,NA,NA,NA
1466,NA,NA,NA,NA,NA,NA
1467,NA,NA,NA,NA,NA,NA
1468,NA,NA,NA,NA,NA,NA
1469,NA,NA,NA,NA,NA,NA
1470,5,36,1,4,1,0
1471,5,67,0,1,NA,0
1472,NA,52,0,5,NA,NA
1473,NA,51,1,10,NA,NA
1474,NA,21,0,6,0,NA
1475,NA,NA,NA,NA,NA,NA
1476,NA,37,1,7,NA,NA
1477,8,33,0,4,NA,0
1478,NA,6,1,NA,NA,NA
1479,7,37,1,10,3,1
1480,5,35,0,6,NA,0
1481,NA,10,1,0,NA,NA
1482,NA,9,1,0,NA,NA
1483,NA,6,1,0,NA,NA
1484,NA,NA,NA,NA,NA,NA
1485,6,67,0,4,NA,0
1486,NA,65,1,4,NA,NA
1487,8,44,1,4,1,0
1488,8,41,0,10,1,0
1489,NA,9,1,0,NA,NA
1490,NA,NA,NA,NA,NA,NA
1491,NA,61,1,9,NA,NA
1492,7,47,0,6,1,0
1493,NA,NA,NA,NA,NA,NA
1494,NA,NA,NA,NA,NA,NA
1495,NA,NA,NA,NA,NA,NA
1496,NA,NA,NA,NA,NA,NA
1497,NA,NA,NA,NA,NA,NA
1498,8,44,1,9,3,0
1499,9,45,0,6,0,0
1500,5,15,0,0,0,0
1501,10,13,0,0,NA,1
1502,NA,10,1,0,NA,NA
1503,NA,NA,NA,NA,NA,NA
1504,NA,NA,NA,NA,NA,NA
1505,NA,NA,NA,NA,NA,NA
1506,NA,NA,NA,NA,NA,NA
1507,NA,NA,NA,NA,NA,NA
1508,NA,NA,NA,NA,NA,NA
1509,NA,NA,NA,NA,NA,NA
1510,NA,NA,NA,NA,NA,NA
1511,NA,NA,NA,NA,NA,NA
1512,NA,NA,NA,NA,NA,NA
1513,NA,NA,NA,NA,NA,NA
1514,NA,NA,NA,NA,NA,NA
1515,8,60,1,4,2,0
1516,8,41,1,4,1,0
1517,NA,NA,NA,NA,NA,NA
1518,NA,NA,NA,NA,NA,NA
1519,NA,NA,NA,NA,NA,NA
1520,NA,41,1,4,NA,NA
1521,7,42,0,6,2,0
1522,NA,12,1,NA,NA,NA
1523,NA,NA,NA,NA,NA,NA
